unique_id,ds,Naive,SeasonalNaive_7,SeasonalNaive_14,SeasonalNaive_28,SeasonalNaive_365,AutoETS,AutoARIMA
hotel_105,2023-07-23,1.0,0.9937106918238994,0.9937106918238994,0.9937106918238994,0.9937106918238994,1.0051773310493548,0.9973045822102427
hotel_105,2023-07-24,1.0,1.0188679245283019,1.0188679245283019,1.0188679245283019,1.0188679245283019,1.0051773310493548,0.9973045822102427
hotel_105,2023-07-25,1.0,1.0314465408805031,1.0314465408805031,1.0314465408805031,1.0314465408805031,1.0051773310493548,0.9973045822102427
hotel_105,2023-07-26,1.0,1.0440251572327044,1.0440251572327044,1.0440251572327044,1.0440251572327044,1.0051773310493548,0.9973045822102427
hotel_105,2023-07-27,1.0,1.0062893081761006,1.0062893081761006,1.0062893081761006,1.0062893081761006,1.0051773310493548,0.9973045822102427
hotel_105,2023-07-28,1.0,1.0,1.0,1.0,1.0,1.0051773310493548,0.9973045822102427
hotel_112,2023-07-01,0.96875,0.75625,1.00625,0.7375,0.7375,0.9598695555861936,0.9234999982686587
hotel_112,2023-07-02,0.96875,0.7625,0.90625,0.7375,0.7375,0.9598695555861936,0.8999665756023624
hotel_112,2023-07-03,0.96875,0.76875,0.95,0.83125,0.83125,0.9598695555861936,0.8877274162388179
hotel_112,2023-07-04,0.96875,0.8625,0.99375,0.83125,0.83125,0.9598695555861936,0.8813621278551281
hotel_112,2023-07-05,0.96875,0.89375,0.9375,0.81875,0.81875,0.9598695555861936,0.8780516965580065
hotel_112,2023-07-06,0.96875,1.0,0.99375,0.85,0.85,0.9598695555861936,0.8763300219515514
hotel_112,2023-07-07,0.96875,0.96875,0.7375,0.675,0.675,0.9598695555861936,0.87543462096465
hotel_112,2023-07-08,0.96875,0.75625,0.75625,0.91875,0.91875,0.9598695555861936,0.8749689447420129
hotel_112,2023-07-09,0.96875,0.7625,0.7625,0.84375,0.84375,0.9598695555861936,0.8747267578922084
hotel_112,2023-07-10,0.96875,0.76875,0.76875,0.7375,0.7375,0.9598695555861936,0.87460080241635
hotel_112,2023-07-11,0.96875,0.8625,0.8625,0.9875,0.9875,0.9598695555861936,0.8745352960442594
hotel_112,2023-07-12,0.96875,0.89375,0.89375,1.00625,1.00625,0.9598695555861936,0.874501227777237
hotel_112,2023-07-13,0.96875,1.0,1.0,1.0125,1.0125,0.9598695555861936,0.8744835097021726
hotel_112,2023-07-14,0.96875,0.96875,0.96875,1.00625,1.00625,0.9598695555861936,0.8744742949633135
hotel_112,2023-07-15,0.96875,0.75625,1.00625,1.00625,1.00625,0.9598695555861936,0.8744695026022963
hotel_112,2023-07-16,0.96875,0.7625,0.90625,0.90625,0.90625,0.9598695555861936,0.874467010212173
hotel_112,2023-07-17,0.96875,0.76875,0.95,0.95,0.95,0.9598695555861936,0.8744657139808366
hotel_112,2023-07-18,0.96875,0.8625,0.99375,0.99375,0.99375,0.9598695555861936,0.8744650398425218
hotel_112,2023-07-19,0.96875,0.89375,0.9375,0.9375,0.9375,0.9598695555861936,0.8744646892396203
hotel_112,2023-07-20,0.96875,1.0,0.99375,0.99375,0.99375,0.9598695555861936,0.8744645068995992
hotel_112,2023-07-21,0.96875,0.96875,0.7375,0.7375,0.7375,0.9598695555861936,0.8744644120689998
hotel_112,2023-07-22,0.96875,0.75625,0.75625,0.75625,0.75625,0.9598695555861936,0.8744643627499172
hotel_112,2023-07-23,0.96875,0.7625,0.7625,0.7625,0.7625,0.9598695555861936,0.8744643371002647
hotel_112,2023-07-24,0.96875,0.76875,0.76875,0.76875,0.76875,0.9598695555861936,0.8744643237605059
hotel_112,2023-07-25,0.96875,0.8625,0.8625,0.8625,0.8625,0.9598695555861936,0.8744643168228226
hotel_112,2023-07-26,0.96875,0.89375,0.89375,0.89375,0.89375,0.9598695555861936,0.8744643132147025
hotel_112,2023-07-27,0.96875,1.0,1.0,1.0,1.0,0.9598695555861936,0.8744643113382073
hotel_112,2023-07-28,0.96875,0.96875,0.96875,0.96875,0.96875,0.9598695555861936,0.8744643103622879
